File,Number of lines,Number of functions,Cyclomatic complexity,Total edges in AST,Height of AST,Maximum nested loop depth,Number of equality constraints,Number of inequality constraints,Call stack depth
File,Number of lines,Number of functions,Cyclomatic complexity,Total edges in AST,Height of AST,Maximum nested loop depth,Number of equality constraints,Number of inequality constraints,Call stack depth
File,Number of lines,Number of functions,Cyclomatic complexity,Total edges in AST,Height of AST,Maximum nested loop depth,Number of equality constraints,Number of inequality constraints,Call stack depth
File,Number of lines,Number of functions,Cyclomatic complexity,Total edges in AST,Height of AST,Maximum nested loop depth,Number of equality constraints,Number of inequality constraints,Call stack depth
File,Number of lines,Number of functions,Cyclomatic complexity,Total edges in AST,Height of AST,Maximum nested loop depth,Number of equality constraints,Number of inequality constraints,Call stack depth
File,Number of lines,Number of functions,Cyclomatic complexity,Total edges in AST,Height of AST,Maximum nested loop depth,Number of equality constraints,Number of inequality constraints,Call stack depth
File,Number of lines,Number of functions,Cyclomatic complexity,Total edges in AST,Height of AST,Maximum nested loop depth,Number of equality constraints,Number of inequality constraints,Call stack depth
File,Number of lines,Number of functions,Cyclomatic complexity,Total edges in AST,Height of AST,Maximum nested loop depth,Number of equality constraints,Number of inequality constraints,Call stack depth
File,Number of lines,Number of functions,Cyclomatic complexity,Total edges in AST,Height of AST,Maximum nested loop depth,Number of equality constraints,Number of inequality constraints,Call stack depth
File,Number of lines,Number of functions,Cyclomatic complexity,Total edges in AST,Height of AST,Maximum nested loop depth,Number of equality constraints,Number of inequality constraints,Call stack depth
File,Number of lines,Number of functions,Cyclomatic complexity,Total edges in AST,Height of AST,Maximum nested loop depth,Number of equality constraints,Number of inequality constraints,Call stack depth
File,Number of lines,Number of functions,Cyclomatic complexity,Total edges in AST,Height of AST,Maximum nested loop depth,Number of equality constraints,Number of inequality constraints,Call stack depth
/home/sarath/Desktop/feature_extraction/sv_benchmarks_necessary/c/product-lines/elevator_spec2_product24.cil.c,3542,80,394,8357,41,2,227,42,10
/home/sarath/Desktop/feature_extraction/sv_benchmarks_necessary/c/product-lines/email_spec1_product29.cil.c,3022,113,254,8425,44,1,199,13,14
/home/sarath/Desktop/feature_extraction/sv_benchmarks_necessary/c/product-lines/minepump_spec5_product64.cil.c,1062,44,47,2929,18,1,5,13,11
/home/sarath/Desktop/feature_extraction/sv_benchmarks_necessary/c/product-lines/elevator_spec2_product22.cil.c,3459,76,391,8160,41,2,223,41,9
/home/sarath/Desktop/feature_extraction/sv_benchmarks_necessary/c/product-lines/minepump_spec2_product20.cil.c,946,38,40,2715,18,1,5,11,9
/home/sarath/Desktop/feature_extraction/sv_benchmarks_necessary/c/product-lines/elevator_spec13_product21.cil.c,3315,72,372,7895,41,2,217,41,9
/home/sarath/Desktop/feature_extraction/sv_benchmarks_necessary/c/product-lines/email_spec27_product25.cil.c,2967,112,250,8307,44,1,199,12,16
/home/sarath/Desktop/feature_extraction/sv_benchmarks_necessary/c/product-lines/minepump_spec5_product10.cil.c,904,36,37,2613,18,1,4,12,9
/home/sarath/Desktop/feature_extraction/sv_benchmarks_necessary/c/product-lines/email_spec8_product12.cil.c,2850,105,248,7953,44,1,198,12,11
/home/sarath/Desktop/feature_extraction/sv_benchmarks_necessary/c/product-lines/minepump_spec2_product22.cil.c,955,38,41,2735,18,1,5,11,9
/home/sarath/Desktop/feature_extraction/sv_benchmarks_necessary/c/product-lines/minepump_spec2_product07.cil.c,907,35,39,2624,18,1,4,11,9
/home/sarath/Desktop/feature_extraction/sv_benchmarks_necessary/c/product-lines/email_spec3_product19.cil.c,2936,110,250,8206,44,1,200,12,14
/home/sarath/Desktop/feature_extraction/sv_benchmarks_necessary/c/product-lines/minepump_spec3_product52.cil.c,1000,40,44,2824,18,1,6,12,9
/home/sarath/Desktop/feature_extraction/sv_benchmarks_necessary/c/product-lines/minepump_spec1_product16.cil.c,920,36,39,2636,18,1,4,11,9
/home/sarath/Desktop/feature_extraction/sv_benchmarks_necessary/c/product-lines/email_spec7_product18.cil.c,2891,109,248,8076,44,1,198,12,13
/home/sarath/Desktop/feature_extraction/sv_benchmarks_necessary/c/product-lines/email_spec0_product27.cil.c,3000,115,250,8381,44,1,198,12,15
/home/sarath/Desktop/feature_extraction/sv_benchmarks_necessary/c/product-lines/minepump_spec4_product56.cil.c,1019,41,45,2865,18,1,6,12,10
/home/sarath/Desktop/feature_extraction/sv_benchmarks_necessary/c/product-lines/elevator_spec13_product23.cil.c,3403,76,375,8132,41,2,221,42,9
/home/sarath/Desktop/feature_extraction/sv_benchmarks_necessary/c/product-lines/minepump_spec1_product24.cil.c,958,38,41,2727,18,1,5,11,9
/home/sarath/Desktop/feature_extraction/sv_benchmarks_necessary/c/product-lines/email_spec7_product19.cil.c,2890,109,248,8063,44,1,198,12,14
/home/sarath/Desktop/feature_extraction/sv_benchmarks_necessary/c/product-lines/email_spec3_product17.cil.c,2952,110,250,8291,44,1,200,12,14
/home/sarath/Desktop/feature_extraction/sv_benchmarks_necessary/c/product-lines/minepump_spec5_product05.cil.c,901,35,38,2597,18,1,4,12,9
/home/sarath/Desktop/feature_extraction/sv_benchmarks_necessary/c/product-lines/email_spec27_product13.cil.c,2858,106,248,8008,44,1,199,12,14
/home/sarath/Desktop/feature_extraction/sv_benchmarks_necessary/c/product-lines/minepump_spec4_product48.cil.c,980,39,43,2766,18,1,5,12,10
/home/sarath/Desktop/feature_extraction/sv_benchmarks_necessary/c/product-lines/elevator_spec2_product26.cil.c,3413,75,389,8040,41,2,222,39,9
/home/sarath/Desktop/feature_extraction/sv_benchmarks_necessary/c/product-lines/minepump_spec1_product35.cil.c,925,36,40,2658,18,1,4,12,9
/home/sarath/Desktop/feature_extraction/sv_benchmarks_necessary/c/product-lines/minepump_spec3_product43.cil.c,951,37,42,2707,18,1,5,12,9
/home/sarath/Desktop/feature_extraction/sv_benchmarks_necessary/c/product-lines/elevator_spec2_product17.cil.c,3344,72,385,7898,41,2,222,38,8
/home/sarath/Desktop/feature_extraction/sv_benchmarks_necessary/c/product-lines/minepump_spec3_product46.cil.c,970,38,43,2745,18,1,5,12,10
/home/sarath/Desktop/feature_extraction/sv_benchmarks_necessary/c/product-lines/minepump_spec3_product63.cil.c,1032,41,47,2870,18,1,6,12,11
/home/sarath/Desktop/feature_extraction/sv_benchmarks_necessary/c/product-lines/minepump_spec1_product56.cil.c,1019,41,45,2863,18,1,5,12,10
/home/sarath/Desktop/feature_extraction/sv_benchmarks_necessary/c/product-lines/email_spec9_product32.cil.c,3087,117,255,8606,44,1,198,12,15
/home/sarath/Desktop/feature_extraction/sv_benchmarks_necessary/c/product-lines/email_spec3_product25.cil.c,2999,113,251,8403,44,1,200,12,15
/home/sarath/Desktop/feature_extraction/sv_benchmarks_necessary/c/product-lines/minepump_spec1_product05.cil.c,874,33,37,2550,18,1,4,11,9
/home/sarath/Desktop/feature_extraction/sv_benchmarks_necessary/c/product-lines/minepump_spec4_product50.cil.c,974,39,42,2779,18,1,6,12,9
/home/sarath/Desktop/feature_extraction/sv_benchmarks_necessary/c/product-lines/minepump_spec1_product40.cil.c,964,38,42,2745,18,1,4,12,9
/home/sarath/Desktop/feature_extraction/sv_benchmarks_necessary/c/product-lines/email_spec3_product35.cil.c,3155,120,257,8803,44,1,200,12,19
/home/sarath/Desktop/feature_extraction/sv_benchmarks_necessary/c/product-lines/email_spec3_product27.cil.c,3046,116,252,8517,44,1,200,12,15
/home/sarath/Desktop/feature_extraction/sv_benchmarks_necessary/c/product-lines/email_spec8_product14.cil.c,2913,108,249,8150,44,1,198,12,12
/home/sarath/Desktop/feature_extraction/sv_benchmarks_necessary/c/product-lines/minepump_spec5_product48.cil.c,1009,41,44,2827,18,1,4,13,10
/home/sarath/Desktop/feature_extraction/sv_benchmarks_necessary/c/product-lines/email_spec27_product28.cil.c,2964,110,253,8264,44,1,199,12,16
/home/sarath/Desktop/feature_extraction/sv_benchmarks_necessary/c/product-lines/email_spec0_product36.cil.c,2659,95,243,7498,43,1,197,12,13
/home/sarath/Desktop/feature_extraction/sv_benchmarks_necessary/c/product-lines/minepump_spec4_product01.cil.c,848,32,35,2507,18,1,5,11,9
/home/sarath/Desktop/feature_extraction/sv_benchmarks_necessary/c/product-lines/minepump_spec3_product58.cil.c,999,40,44,2818,18,1,6,12,10
/home/sarath/Desktop/feature_extraction/sv_benchmarks_necessary/c/product-lines/minepump_spec4_product35.cil.c,926,36,40,2668,18,1,5,12,9
/home/sarath/Desktop/feature_extraction/sv_benchmarks_necessary/c/product-lines/email_spec4_product33.cil.c,3057,116,255,8494,44,1,199,12,18
/home/sarath/Desktop/feature_extraction/sv_benchmarks_necessary/c/product-lines/email_spec3_product34.cil.c,3105,117,256,8659,44,1,200,12,19
